gvkey,n_quarters,z_plus_lag1,z_plus_renorm_lag1,breadth_lag1,z_mahalanobis_sq_lag1,t_iut_lag1,z_plus_softmax_lag1,z_plus_orth_lag1
233,27,0.6177002110163212,0.3933188203770278,0.4274909800354805,,0.7839047241818119,0.7235582815928991,0.7233358302130758
235,66,0.8282020100421721,0.551760602168025,0.789868284696434,0.8668774137545021,0.705739712620235,0.730794846870849,0.7304675680669194
237,101,0.7565621408193625,0.6842344574715347,0.6554111394933371,,0.6930935983610124,0.7774042721802584,0.7791298990578269
238,102,0.6224364501124938,0.606576030673999,0.7982275190811415,0.5453363881721929,0.928484341090581,0.5645682739470598,0.5569102260654849
241,107,0.6654097196073637,0.5514516102135439,0.6263860385373271,0.7526836921859523,0.7364428811145265,0.6231572304224419,0.6222965546304783
242,75,0.5141647266279968,0.5142130177285743,0.3763942618042384,0.7127289776828793,0.8625912147515006,0.6176758667476911,0.6212742040812682
243,101,0.7472719051180677,0.7659257167337298,0.6609989200950366,,0.4588563099730345,0.7668054808383827,0.7645482720173453
246,27,0.5732996943068458,0.0476529680371003,0.7068590307052961,,0.6370131083191867,0.3944293522994905,0.3959878388021755
248,31,0.7202645937447831,0.7718710557051957,0.3523392818581182,,0.7794158203738647,0.7810150866636911,0.7789434412941594
250,102,0.5556481615971254,0.4641218862639468,0.6970315149076495,0.667911982288586,0.9139454271561748,0.4849389062600185,0.4891108141423809
251,11,0.7593244408344682,0.3907235582796064,0.593598151351816,,0.7830753246052464,0.6985939774666433,0.6953171627421014
252,102,0.5538748334554129,0.3294508535351025,0.5473646423107208,0.1474742687819947,0.3870100093750054,0.4689416946053175,0.4777960437198632
253,102,0.6772436630002081,0.7251242084969088,0.6551293732723562,0.5972858801173107,0.4224482482338857,0.6631545842557187,0.6649100489951574
254,29,0.7124807944246528,0.4822735032337557,0.8099911236087013,0.1299332453452907,0.9315612151388464,0.5073553938052208,0.5429681690551073
255,100,0.3473167540779766,0.3716556595926172,0.290364277320799,0.0037456987902591,0.8733789145657439,0.4060910659736238,0.4031763417368817
256,102,0.4757284904258498,0.6032767262965647,0.7877496511115926,-0.3045871242243542,0.8545308267991486,0.551824006671772,0.5674715102471466
257,102,0.7298719979149643,0.4573482821686422,0.7956841704986498,0.0297039311971631,0.6572105430957225,0.7321693064263749,0.7306273675223951
259,102,0.4580450996578944,0.377219097394169,0.6149028374474166,0.2076722886420993,0.8622378110739972,0.4080182584103463,0.4167745679984752
261,23,0.0471688096183158,0.1407971756087216,0.2112233575944302,,0.8860893371221792,0.0835632938014166,0.0835632938014166
262,102,0.7195632963548555,0.5840291312090347,0.7643095069761836,0.6188665545967598,0.7252407700554977,0.6297694840625447,0.6275324796223366
266,102,0.7017771428969798,0.5803992071582036,0.8653799005065651,0.4147254090004011,0.8950299104851243,0.5355720386580096,0.5443678709509574
268,102,0.7081891495248704,0.6860029806304091,0.7854868613152697,0.7281891543178031,0.8602342983754456,0.6330104686587561,0.6222985390591046
269,101,0.4878553994946242,0.2485589105250297,0.6155330324921661,,0.7606840665727673,0.2552037442862175,0.2596695030903486
273,102,0.3906121090270781,0.3987110004958994,0.5084733714361827,0.2928249180079915,0.8198743421880503,0.347484518348609,0.3508080947374266
274,100,0.5879590126554454,0.3563717496581794,0.7860768269354313,0.4075202367062562,0.3999678155843696,0.5007608127617947,0.5039017014509081
277,102,0.6411907418944126,0.4615334570186159,0.6064044009925015,0.7424497035696869,0.709348047340281,0.5235337651871744,0.5248424382975182
279,54,0.1493334162698552,0.1238095344804948,0.7658476513035276,-0.1520529777599548,0.8150961807308805,0.0157605021165473,0.0417841784747583
281,31,0.1332049428221234,0.324287893617114,0.5127958065510902,,0.8928635452117812,-0.0663470424760241,-0.0577602867121507
282,102,0.2770467472171933,0.1810797837348456,0.6010245009838188,0.2335741171283326,0.7951613766133413,0.2540564790120853,0.2492158391356923
283,107,0.4665250059646483,0.3692467850256554,0.7128259122768151,0.5619914960983953,0.5942597852642872,0.4499141220155956,0.4498692779157305
286,107,0.4991689163117522,0.5947236988694604,0.4614328476140176,0.8333628680045235,0.869095658323102,0.5645082188389564,0.5613453033569156
287,99,0.5346021280232015,0.5006549649673718,0.8318337829840303,0.5443348983189523,0.8887204884675702,0.5288869385251936,0.5302533780604587
288,101,0.6591166373278814,0.5034280573265427,0.660684513997439,0.5055586313229165,0.7745235617006744,0.5678224162899984,0.56897630994393
289,90,0.6972242041557195,0.7575427057009493,0.7252810277586623,,0.6726652548083728,0.7267701858577206,0.7286554771191444
290,29,0.9193184491630744,0.7578009587622075,0.8739801549533427,,0.6425329469982924,0.8812222879000016,0.8862719756075652
291,76,0.634086835575169,0.5163209434354187,0.4121891592893357,0.3715484027530466,0.5628749459782726,0.5240810278280962,0.5172620806099592
293,39,0.6082711489120184,0.3446938121853953,0.7474465754531616,,0.8663874553581363,0.4388053775124384,0.449150690019881
295,33,0.3026950325230549,-0.0883697466615828,0.8094688059957943,-0.259337426039067,0.8507652978119923,-0.0819781015093239,-0.0894721314141959
296,101,0.6718419938627117,0.5261420161528504,0.7954842442270716,0.4276000076683657,0.7399725460505365,0.7203607108558717,0.7289570124868591
297,59,0.7566952872102936,0.7412234447754377,0.8577116733374751,0.6330089667628466,0.9241093343541196,0.6915508641147168,0.7002102037894018
298,102,0.7275224145457269,0.6759579624316834,0.5391894437481041,0.3274041239880988,0.8534992996094396,0.781839768999869,0.7805579407772023
299,46,0.8692725234279172,0.7596345394850352,0.7627614720332125,0.7184661746351566,0.7471448040825187,0.9223214606472988,0.9223528207675832
300,102,0.5625362370746535,0.5289275570908537,0.2499999999999998,0.5845360319300676,0.7129695079704201,0.6151701028514311,0.614987401456951
302,102,0.4912228358232423,0.2158769840755562,0.6125962460758847,0.7534174336620695,0.9592530031688158,0.3512769675445478,0.3520159475585067
303,26,0.7222711499388357,0.3490681433867397,0.657521286042168,,0.4959066839105174,0.2855911087712225,0.3324374662007571
304,102,0.7458348719549283,0.723663716322865,0.7945418406288022,0.3800288910164101,0.4591189811067421,0.7142690133197296,0.7141018392067916
305,49,0.5949163813115006,0.6140618779529723,0.629489369557956,0.5516724812113102,0.9199865093024294,0.6516901181727532,0.6578704007490015
306,100,0.476418944212253,0.1984875827276738,0.5992877574829397,0.4117910189510612,0.8027114421472819,0.3347003611186809,0.3323344552354946
316,102,0.4395190802300752,0.6551563343540315,0.5856691262345319,0.602969407163935,0.9534218605101086,0.6433266975114038,0.6479373531690161
317,102,0.4866421846510124,0.241247701659796,0.7775887570176774,0.33399321955682,0.8771763250341174,0.1812278508133698,0.1968704172410106
318,101,0.7026709266353152,0.640679621703803,0.6549293350932578,0.5378474560603825,0.8527701266964135,0.8363684445804633,0.8382189567590903
